conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/isced-f/0522,Natürliche Umgebungen und Wildtiere,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0529,Umwelt – nirgendwo sonst klassifiziert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/053,Physikwissenschaften,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0530,Physikwissenschaften – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0531,Chemie,,,released,2021-07-30T14:03:14.166Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0532,Geowissenschaften,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0533,Physik,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0539,Physikwissenschaften – nirgendwo sonst klassifiziert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/054,Mathematik und Statistik,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0540,Mathematik und Statistik – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0541,Mathematik,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0542,Statistik,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/058,"Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Naturwissenschaften, Mathematik und Statistik",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0588,"Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Naturwissenschaften, Mathematik und Statistik",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/059,"Naturwissenschaften, Mathematik und Statistik – nirgendwo sonst klassifiziert",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0599,"Naturwissenschaften, Mathematik und Statistik – nirgendwo sonst klassifiziert",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/06,Informations- und Kommunikationstechnologien (IKT),,,released,2021-08-30T14:57:56.832Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/061,Informations- und Kommunikationstechnologien (IKT),,,released,2021-08-30T14:53:01.939Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0610,Informations- und Kommunikationstechnologien (IKT) – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0611,Computernutzung,,,released,2020-12-09T11:43:41.996Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0612,Design und Verwaltung von Datenbanken und Netzwerken,,,released,2021-04-14T10:20:03.249Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0613,Entwicklung und Analyse von Software und Anwendungen,,,released,2021-04-06T14:39:29.928Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0619,Informations- und Kommunikationstechnologien – nirgendwo sonst klassifiziert,,,released,2021-08-30T14:57:47.87Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/068,Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Informations- und Kommunikationstechnologien (IKT),,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0688,Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Informations- und Kommunikationstechnologien (IKT),,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/07,"Ingenieurwesen, Fertigung und Bauwesen",,,released,2022-01-13T15:06:40.148Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/070,"Ingenieurwesen, Fertigung und Bauwesen – nicht näher definiert",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0700,"Ingenieurwesen, Fertigung und Bauwesen – nicht näher definiert",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/071,Ingenieurwesen und Ingenieurberufe,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0710,Ingenieurwesen und Ingenieurberufe – nicht näher definiert,,,released,2020-12-10T13:33:16.212Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0711,Chemietechnik und ‑verfahren,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0712,Umweltschutztechnologie,,,released,2021-07-30T13:57:33.904Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0713,Elektrizität und Energie,,,released,2021-04-14T10:14:59.189Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0714,Elektronik und Automation,,,released,2020-12-10T13:41:26.68Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0715,Mechanik und Metallbearbeitung,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0716,"Kraftfahrzeuge, Schiffe und Flugzeuge",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0719,Ingenieurwesen und Ingenieurberufe – nirgendwo sonst klassifiziert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/072,Fertigung und Verarbeitung,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0720,Fertigung und Verarbeitung – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0721,Lebensmittelverarbeitung,,,released,2021-03-12T10:34:19.136Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0722,"Werkstoffe (Glas, Papier, Plastik und Holz)",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0723,"Textilien (Bekleidung, Schuhe und Leder)",,,released,2020-12-07T15:19:56.923Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0724,Bergbau,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0729,Fertigung und Verarbeitung – nirgendwo sonst klassifiziert,,,released,2022-01-13T15:06:17.576Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/073,Architektur und Bauwesen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0730,Architektur und Bauwesen – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0731,Architektur und Städteplanung,,,released,2021-07-30T13:48:13.569Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0732,Bau- und Bauingenieurwesen,,,released,2021-07-30T13:53:51.456Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/078,"Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Ingenieurwesen, Fertigung und Bauwesen",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0788,"Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Ingenieurwesen, Fertigung und Bauwesen",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/079,"Ingenieurwesen, Fertigung und Bauwesen – nirgendwo sonst klassifiziert",,,released,2022-01-13T15:04:52.225Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0799,"Ingenieurwesen, Fertigung und Bauwesen – nirgendwo sonst klassifiziert",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/08,"Agrarwissenschaft, Forstwissenschaft, Fischereiwirtschaft und Veterinärwissenschaft",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/080,"Agrarwissenschaft, Forstwissenschaft, Fischereiwirtschaft und Veterinärwissenschaft – nicht näher definiert",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0800,"Agrarwissenschaft, Forstwissenschaft, Fischereiwirtschaft und Veterinärwissenschaft – nicht näher definiert",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/081,Agrarwissenschaften,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0810,Agrarwissenschaften – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0811,Pflanzen- und Tierproduktion,,,released,2021-03-16T13:50:53.105Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0812,Gartenbau,,,released,2021-03-12T10:30:59.29Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0819,Agrarwissenschaften – nirgendwo sonst klassifiziert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/082,Forstwissenschaft,,,released,2021-04-14T08:04:24.58Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0821,Forstwissenschaft,,,released,2021-04-14T08:06:48.503Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/083,Fischereiwirtschaft,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0831,Fischereiwirtschaft,,,released,2021-03-16T13:50:37.609Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/084,Veterinärwissenschaft,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0841,Veterinärwissenschaft,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/088,"Interdisziplinäre Bildungsprogramme und Qualifikationen in Bezug auf Agrarwissenschaft, Forstwissenschaft, Fischereiwirtschaft und Veterinärwissenschaft",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0888,"Interdisziplinäre Bildungsprogramme und Qualifikationen in Bezug auf Agrarwissenschaft, Forstwissenschaft, Fischereiwirtschaft und Veterinärwissenschaft",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/089,"Agrarwissenschaft, Forstwissenschaft, Fischereiwirtschaft und Veterinärwissenschaft – nirgendwo sonst klassifiziert",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0899,"Agrarwissenschaft, Forstwissenschaft, Fischereiwirtschaft und Veterinärwissenschaft – nirgendwo sonst klassifiziert",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/09,Gesundheit und soziale Dienste,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/090,Gesundheit und soziale Dienste – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0900,Gesundheit und soziale Dienste – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/091,Gesundheit,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0910,Gesundheit – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0911,Zahnmedizin,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0912,Medizin,,,released,2021-07-30T13:57:41.849Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0913,Krankenpflege und Hebammenausbildung,,,released,2021-09-20T12:26:36.821Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0914,Medizinische Diagnostik und Medizintechnologie,,,released,2020-12-10T10:19:23.619Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0915,Therapie und Rehabilitation,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0916,Pharmazie,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0917,Traditionelle und komplementäre Medizin und Therapie,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0919,Gesundheit – nirgendwo sonst klassifiziert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/092,Soziale Dienste,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0920,Soziale Dienste – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0921,Pflege älterer Menschen und erwachsener Personen mit Behinderung,,,released,2021-10-04T20:14:30.53Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0922,Kinder- und Jugendbetreuung,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/0923,Sozialarbeit und Beratung,,,released,2021-07-30T13:54:08.502Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0929,Soziale Dienste – nirgendwo sonst klassifiziert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/098,Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Gesundheit und sozialen Diensten,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/0988,Interdisziplinäre Bildungsprogramme und Qualifikationen mit Bezug zu Gesundheit und sozialen Diensten,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/099,Gesundheit und soziale Dienste – nirgendwo sonst klassifiziert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/0999,Gesundheit und soziale Dienste – nirgendwo sonst klassifiziert,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/10,Dienstleistungen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,
SkillGroup,http://data.europa.eu/esco/isced-f/100,Dienstleistungen – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,
SkillGroup,http://data.europa.eu/esco/isced-f/1000,Dienstleistungen – nicht näher definiert,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,
SkillGroup,http://data.europa.eu/esco/isced-f/101,Dienstleistungen für den persönlichen Bedarf,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,
